query	target	qlen	tlen	bits	evalue
AFZ40057.1~NA-C_28	AB219423~NA-C_22	478	495	115	1.031E-28
AFZ40057.1~NA-C_28	AB233425~NA-C_22	478	499	114	2.148E-28
AFZ40057.1~NA-C_28	MW514551~NA-C_22	478	478	111	1.934E-27
AFZ40057.1~NA-C_28	MW514550~NA-C_22	478	478	109	8.345E-27
AFZ40057.1~NA-C_28	AY552551~NA-14α_demethylation	478	487	100	5.814E-24
AFZ40057.1~NA-C_28	ON108679~NA-C_1	478	489	91	3.853E-21
AFZ40057.1~NA-C_28	ON108670~NA-C_25/C_2	478	491	91	3.853E-21
AFZ40057.1~NA-C_28	AB223043~NA-C_22	478	501	82	2.444E-18
AFZ40057.1~NA-C_28	ON108677~NA-C_7/C_28	478	491	81	4.994E-18
AFZ40057.1~NA-C_28	OQ107266~NA-C_23	478	507	79	2.083E-17
AFZ40057.1~NA-C_28	DQ335780~NA-C_2	478	520	79	2.083E-17
AFZ40057.1~NA-C_28	LC143440~NA-C_21	478	511	77	8.672E-17
AFZ40057.1~NA-C_28	AEY75217~NA-C_12	478	505	76	1.769E-16
AFZ40057.1~NA-C_28	DQ335782~NA-C_23	478	520	76	1.769E-16
AFZ40057.1~NA-C_28	AB558147~NA-C_29	478	524	76	1.769E-16
AFZ40057.1~NA-C_28	ON108678~NA-C_19	478	497	74	7.348E-16
AFZ40057.1~NA-C_28	MK803271~NA-C_23/C_24/C_25	478	512	74	7.348E-16
AFZ40057.1~NA-C_28	LC456843~NA-C_23	478	510	73	1.497E-15
AFZ40057.1~NA-C_28	DQ680852~NA-C_12/C_13/C_16	478	490	72	3.049E-15
AFZ40057.1~NA-C_28	ON108669~NA-C_19	478	493	72	3.049E-15
AFZ40057.1~NA-C_28	AB437320~NA-C_24	478	514	72	3.049E-15
AFZ40057.1~NA-C_28	MF596155~NA-C_24	478	519	72	3.049E-15
AFZ40057.1~NA-C_28	AB558153~NA-C_30	478	523	71	6.207E-15
AFZ40057.1~NA-C_28	AB558146~NA-C_30	478	524	70	1.263E-14
AFZ40057.1~NA-C_28	KF906538~NA-C_24	478	525	70	1.263E-14
AFZ40057.1~NA-C_28	KF906539~NA-C_24	478	524	69	2.570E-14
AFZ40057.1~NA-C_28	KF906536~NA-C_24	478	510	68	5.228E-14
AFZ40057.1~NA-C_28	KF906537~NA-C_24	478	510	68	5.228E-14
AFZ40057.1~NA-C_28	NM_124173~NA-C_15/C_16	478	511	68	5.228E-14
AFZ40057.1~NA-C_28	MN621245~NA-C_29	478	514	68	5.228E-14
AFZ40057.1~NA-C_28	AB558145~NA-C_22	478	528	68	5.228E-14
AFZ40057.1~NA-C_28	NM_001341032.1~NA-C_15/C_16	478	485	67	1.063E-13
AFZ40057.1~NA-C_28	MN621243~NA-C_29	478	511	67	1.063E-13
AFZ40057.1~NA-C_28	NM_117621~NA-C_15/C_16	478	513	67	1.063E-13
AFZ40057.1~NA-C_28	AB223041~NA-C_26	478	515	67	1.063E-13
AFZ40057.1~NA-C_28	KF460438~NA-C_28	478	496	66	2.162E-13
AFZ40057.1~NA-C_28	MN621244~NA-C_29	478	513	66	2.162E-13
AFZ40057.1~NA-C_28	DQ335790~NA-C_24	478	514	66	2.162E-13
AFZ40057.1~NA-C_28	NA~Kt_281-unknown	478	520	66	2.162E-13
AFZ40057.1~NA-C_28	NM_123623~NA-C_23	478	497	65	4.393E-13
AFZ40057.1~NA-C_28	MK829814~NA-C_29	478	511	65	4.393E-13
AFZ40057.1~NA-C_28	KT150517~NA-C_23	478	520	64	8.927E-13
AFZ40057.1~NA-C_28	MK803264~NA-C_21	478	501	62	3.683E-12
AFZ40057.1~NA-C_28	KF906535~NA-C_24	478	510	62	3.683E-12
AFZ40057.1~NA-C_28	AF135485~NA-C_24	478	513	60	1.518E-11
AFZ40057.1~NA-C_28	KF906540~NA-C_24	478	512	57	1.268E-10
JQ958968~NA-C_28	AFZ40058.1~NA-C_28	477	477	998	0.000E+00
JQ958968~NA-C_28	JQ958968~NA-C_28	477	477	998	0.000E+00
JQ958968~NA-C_28	OP821088~NA-C_28	477	479	882	1.312E-291
JQ958968~NA-C_28	QIH97367.1~NA-C_28	477	477	868	9.312E-287
JQ958968~NA-C_28	AFZ40057.1~NA-C_28	477	478	866	4.592E-286
JQ958968~NA-C_28	JQ958967~NA-C_28	477	478	866	4.592E-286
JQ958968~NA-C_28	AEX07772.1~NA-C_28	477	480	844	1.925E-278
JQ958968~NA-C_28	JN565975~NA-C_28	477	480	844	1.925E-278
JQ958968~NA-C_28	AEX07773~NA-C_28	477	480	844	1.925E-278
JQ958968~NA-C_28	AOG74831.1~NA-C_28	477	482	838	2.307E-276
JQ958968~NA-C_28	A0A3Q7HBJ5.1~NA-C_28	477	476	829	3.027E-273
JQ958968~NA-C_28	AHL46848.1~NA-C_28	477	481	826	3.314E-272
JQ958968~NA-C_28	AZS32333.1~NA-C_28	477	497	824	1.634E-271
JQ958968~NA-C_28	MG708188~NA-C_28	477	497	824	1.634E-271
JQ958968~NA-C_28	OQ107260~NA-C_28	477	480	816	9.650E-269
JQ958968~NA-C_28	NP_001268115.1~NA-C_28	477	480	815	2.143E-268
JQ958968~NA-C_28	AB619802~NA-C_28	477	480	815	2.143E-268
JQ958968~NA-C_28	APZ88353.1~NA-C_28	477	481	814	4.757E-268
JQ958968~NA-C_28	APZ88353.1~NA-C_28	477	481	814	4.757E-268
JQ958968~NA-C_28	KT150521~NA-C_28	477	481	812	2.345E-267
JQ958968~NA-C_28	ALO23117.1~NA-C_28	477	481	812	2.345E-267
JQ958968~NA-C_28	K4CEE8.1~NA-C_28	477	482	809	2.567E-266
JQ958968~NA-C_28	AOG74832.1~NA-C_28	477	481	805	6.237E-265
JQ958968~NA-C_28	AFO63032.1~NA-C_28	477	481	803	3.074E-264
JQ958968~NA-C_28	NP_001268076.1~NA-C_28	477	480	802	6.826E-264
JQ958968~NA-C_28	AB619803~NA-C_28	477	480	802	6.826E-264
JQ958968~NA-C_28	AZS32332.1~NA-C_28	477	480	794	4.029E-261
JQ958968~NA-C_28	MG708187~NA-C_28	477	480	794	4.029E-261
JQ958968~NA-C_28	CBN88268.1~NA-C_28	477	479	782	5.776E-257
JQ958968~NA-C_28	DQ335781~NA-C_28	477	479	781	1.282E-256
JQ958968~NA-C_28	AOG74836.1~NA-C_28	477	479	779	6.320E-256
JQ958968~NA-C_28	BAP59952.1~NA-C_28	477	481	764	9.903E-251
JQ958968~NA-C_28	KF318733~NA-C_28	477	487	764	9.903E-251
JQ958968~NA-C_28	AHF22088.1~NA-C_28	477	487	764	9.903E-251
JQ958968~NA-C_28	ANY30853.1~NA-C_28	477	483	752	1.417E-246
JQ958968~NA-C_28	KX343075~NA-C_28	477	483	752	1.417E-246
JQ958968~NA-C_28	BAW34647.1~NA-C_28/C_22	477	481	749	1.550E-245
JQ958968~NA-C_28	ANY30854.1~NA-C_28	477	483	749	1.550E-245
JQ958968~NA-C_28	AOG74847.1~NA-C_28	477	480	698	7.054E-228
JQ958968~NA-C_28	KU878864~NA-C_28	477	480	698	7.054E-228
JQ958968~NA-C_28	KF309251~NA-C_3	477	474	676	2.908E-220
JQ958968~NA-C_28	AHF22083.1~Positive_Control-C_3	477	474	676	2.908E-220
JQ958968~NA-C_28	OQ107248~NA-C_16	477	501	622	1.410E-201
JQ958968~NA-C_28	Q9LVY7.1~NA-C_28	477	477	614	8.255E-199
JQ958968~NA-C_28	NM_123002~NA-C_28	477	477	614	8.255E-199
JQ958968~NA-C_28	BAU61505.1~NA-C_16/C_22/C_28	477	473	609	4.428E-197
JQ958968~NA-C_28	LC106013~NA-C_16/C_22/C_28	477	473	609	4.428E-197
JQ958968~NA-C_28	AOG74849.1~NA-cycloartane	477	485	595	3.078E-192
JQ958968~NA-C_28	KU878866~NA-unknown_regioselectivity	477	485	595	3.078E-192
JQ958968~NA-C_28	ALR73782.1~NA-C_28	477	475	588	8.109E-190
JQ958968~NA-C_28	AXU93523.1~NA-C_3	477	473	585	8.838E-189
JQ958968~NA-C_28	APG38190.1~NA-C_16	477	495	580	4.734E-187
JQ958968~NA-C_28	KY047600~NA-C_16	477	495	580	4.734E-187
JQ958968~NA-C_28	ALR73781.1~NA-Unkown	477	475	578	2.327E-186
JQ958968~NA-C_28	AOG74838.1~NA-C_28/C_16	477	481	539	7.037E-173
JQ958968~NA-C_28	JX036031~NA-C_6	477	469	529	2.007E-169
JQ958968~NA-C_28	AFO63031~NA-C_6	477	469	529	2.007E-169
JQ958968~NA-C_28	AFO63031.1~NA-C_6	477	469	529	2.007E-169
JQ958968~NA-C_28	KU878851~NA-C_6	477	477	523	2.374E-167
JQ958968~NA-C_28	AOG74834.1~NA-C_6	477	477	523	2.374E-167
JQ958968~NA-C_28	JN604536~NA-C_12	477	486	505	3.913E-161
JQ958968~NA-C_28	MG708191~NA-C_2	477	485	490	5.911E-156
JQ958968~NA-C_28	KU878852~NA-C_2	477	475	479	3.704E-152
JQ958968~NA-C_28	KC963423~NA-C_16	477	478	468	2.315E-148
JQ958968~NA-C_28	OP821089~NA-C_2	477	473	463	1.229E-146
JQ958968~NA-C_28	OP821090~NA-C_2	477	473	462	2.720E-146
JQ958968~NA-C_28	MF120282~NA-C_2	477	476	414	9.584E-130
JQ958968~NA-C_28	NA~Kt_2465-unknown	477	461	262	1.248E-77
JQ958968~NA-C_28	AB433179~NA-C_11	477	493	231	4.161E-67
JQ958968~NA-C_28	NA~Kt_444-unknown	477	428	230	9.071E-67
JQ958968~NA-C_28	X87367~NA-C_3	477	472	222	4.593E-64
JQ958968~NA-C_28	AB087801~NA-Baeyer_Villiger/C_6	477	465	217	2.237E-62
JQ958968~NA-C_28	AB206579~NA-C_22	477	506	206	1.134E-58
JQ958968~NA-C_28	AB035868~NA-C_6	477	465	203	1.156E-57
JQ958968~NA-C_28	LC456845~NA-C_7	477	494	196	2.583E-55
JQ958968~NA-C_28	LC456844~NA-C_19/C_5/C_19	477	494	187	2.655E-52
JQ958968~NA-C_28	KM655862~NA-C_11/C_20	477	474	177	5.731E-49
JQ958968~NA-C_28	Csa1G044890~NA-C_11/C_20	477	474	177	5.731E-49
JQ958968~NA-C_28	HQ128570~NA-C_11	477	473	174	5.698E-48
JQ958968~NA-C_28	KF318735~NA-C_16	477	475	172	2.630E-47
JQ958968~NA-C_28	NM_001308937~NA-C_19	477	463	139	1.878E-36
JQ958968~NA-C_28	NM_180821~NA-C_7	477	518	136	1.774E-35
JQ958968~NA-C_28	NM_001344756.1~NA-C_7	477	477	135	3.745E-35
JQ958968~NA-C_28	MW514556~NA-C_16	477	479	129	3.276E-33
JQ958968~NA-C_28	MW514551~NA-C_22	477	478	124	1.338E-31
JQ958968~NA-C_28	MW514550~NA-C_22	477	478	121	1.229E-30
JQ958968~NA-C_28	AB233425~NA-C_22	477	499	111	1.915E-27
JQ958968~NA-C_28	AB219423~NA-C_22	477	495	106	7.375E-26
JQ958968~NA-C_28	AY552551~NA-14α_demethylation	477	487	94	4.412E-22
JQ958968~NA-C_28	AB223043~NA-C_22	477	501	91	3.828E-21
JQ958968~NA-C_28	ON108670~NA-C_25/C_2	477	491	85	2.841E-19
JQ958968~NA-C_28	ON108679~NA-C_1	477	489	79	2.072E-17
JQ958968~NA-C_28	LC456843~NA-C_23	477	510	79	2.072E-17
JQ958968~NA-C_28	DQ335780~NA-C_2	477	520	78	4.230E-17
JQ958968~NA-C_28	AEY75217~NA-C_12	477	505	77	8.630E-17
JQ958968~NA-C_28	OQ107266~NA-C_23	477	507	77	8.630E-17
JQ958968~NA-C_28	MK803271~NA-C_23/C_24/C_25	477	512	77	8.630E-17
JQ958968~NA-C_28	DQ335782~NA-C_23	477	520	76	1.760E-16
JQ958968~NA-C_28	AB558153~NA-C_30	477	523	75	3.589E-16
JQ958968~NA-C_28	NA~Kt_281-unknown	477	520	74	7.314E-16
JQ958968~NA-C_28	AB558147~NA-C_29	477	524	74	7.314E-16
JQ958968~NA-C_28	LC143440~NA-C_21	477	511	73	1.490E-15
JQ958968~NA-C_28	NM_124173~NA-C_15/C_16	477	511	73	1.490E-15
JQ958968~NA-C_28	KF906536~NA-C_24	477	510	71	6.180E-15
JQ958968~NA-C_28	KF906537~NA-C_24	477	510	71	6.180E-15
JQ958968~NA-C_28	AB558146~NA-C_30	477	524	71	6.180E-15
JQ958968~NA-C_28	KM655856~NA-C_25	477	508	70	1.258E-14
JQ958968~NA-C_28	AB437320~NA-C_24	477	514	70	1.258E-14
JQ958968~NA-C_28	MF596155~NA-C_24	477	519	70	1.258E-14
JQ958968~NA-C_28	KF906539~NA-C_24	477	524	70	1.258E-14
JQ958968~NA-C_28	KF906538~NA-C_24	477	525	70	1.258E-14
JQ958968~NA-C_28	MN621243~NA-C_29	477	511	68	5.207E-14
JQ958968~NA-C_28	MN621244~NA-C_29	477	513	68	5.207E-14
JQ958968~NA-C_28	DQ335790~NA-C_24	477	514	68	5.207E-14
JQ958968~NA-C_28	AB223041~NA-C_26	477	515	68	5.207E-14
JQ958968~NA-C_28	MK803264~NA-C_21	477	501	67	1.059E-13
JQ958968~NA-C_28	KT150517~NA-C_23	477	520	67	1.059E-13
JQ958968~NA-C_28	AB558145~NA-C_22	477	528	67	1.059E-13
JQ958968~NA-C_28	NM_001341032.1~NA-C_15/C_16	477	485	66	2.153E-13
JQ958968~NA-C_28	MK829814~NA-C_29	477	511	66	2.153E-13
JQ958968~NA-C_28	NM_117621~NA-C_15/C_16	477	513	66	2.153E-13
JQ958968~NA-C_28	MN621245~NA-C_29	477	514	66	2.153E-13
JQ958968~NA-C_28	KF460438~NA-C_28	477	496	64	8.892E-13
JQ958968~NA-C_28	KF906535~NA-C_24	477	510	61	7.451E-12
JQ958968~NA-C_28	NM_123623~NA-C_23	477	497	59	3.070E-11
JQ958968~NA-C_28	AF135485~NA-C_24	477	513	59	3.070E-11
JQ958968~NA-C_28	KF906540~NA-C_24	477	512	58	6.230E-11
ALR73782.1~NA-C_28	ALR73782.1~NA-C_28	475	475	976	4.941E-324
ALR73782.1~NA-C_28	ALR73781.1~NA-Unkown	475	475	937	1.043E-310
ALR73782.1~NA-C_28	Q9LVY7.1~NA-C_28	475	477	802	6.233E-264
ALR73782.1~NA-C_28	NM_123002~NA-C_28	475	477	802	6.233E-264
ALR73782.1~NA-C_28	BAU61505.1~NA-C_16/C_22/C_28	475	473	763	2.009E-250
ALR73782.1~NA-C_28	LC106013~NA-C_16/C_22/C_28	475	473	763	2.009E-250
ALR73782.1~NA-C_28	AHL46848.1~NA-C_28	475	481	627	2.409E-203
ALR73782.1~NA-C_28	OQ107260~NA-C_28	475	480	621	2.868E-201
ALR73782.1~NA-C_28	AZS32333.1~NA-C_28	475	497	616	1.539E-199
ALR73782.1~NA-C_28	MG708188~NA-C_28	475	497	616	1.539E-199
ALR73782.1~NA-C_28	NP_001268115.1~NA-C_28	475	480	608	9.006E-197
ALR73782.1~NA-C_28	AB619802~NA-C_28	475	480	608	9.006E-197
ALR73782.1~NA-C_28	OP821088~NA-C_28	475	479	602	1.071E-194
ALR73782.1~NA-C_28	BAP59952.1~NA-C_28	475	481	600	5.267E-194
ALR73782.1~NA-C_28	CBN88268.1~NA-C_28	475	479	599	1.168E-193
ALR73782.1~NA-C_28	A0A3Q7HBJ5.1~NA-C_28	475	476	598	2.590E-193
ALR73782.1~NA-C_28	DQ335781~NA-C_28	475	479	598	2.590E-193
ALR73782.1~NA-C_28	NP_001268076.1~NA-C_28	475	480	598	2.590E-193
ALR73782.1~NA-C_28	AB619803~NA-C_28	475	480	598	2.590E-193
ALR73782.1~NA-C_28	AZS32332.1~NA-C_28	475	480	597	5.743E-193
ALR73782.1~NA-C_28	MG708187~NA-C_28	475	480	597	5.743E-193
ALR73782.1~NA-C_28	QIH97367.1~NA-C_28	475	477	596	1.274E-192
ALR73782.1~NA-C_28	AFZ40058.1~NA-C_28	475	477	594	6.262E-192
ALR73782.1~NA-C_28	JQ958968~NA-C_28	475	477	594	6.262E-192
ALR73782.1~NA-C_28	BAW34647.1~NA-C_28/C_22	475	481	592	3.079E-191
ALR73782.1~NA-C_28	AEX07772.1~NA-C_28	475	480	586	3.658E-189
ALR73782.1~NA-C_28	JN565975~NA-C_28	475	480	586	3.658E-189
ALR73782.1~NA-C_28	AEX07773~NA-C_28	475	480	586	3.658E-189
ALR73782.1~NA-C_28	AFZ40057.1~NA-C_28	475	478	585	8.112E-189
ALR73782.1~NA-C_28	JQ958967~NA-C_28	475	478	585	8.112E-189
ALR73782.1~NA-C_28	ANY30853.1~NA-C_28	475	483	579	9.635E-187
ALR73782.1~NA-C_28	KX343075~NA-C_28	475	483	579	9.635E-187
ALR73782.1~NA-C_28	AFO63032.1~NA-C_28	475	481	576	1.050E-185
ALR73782.1~NA-C_28	KT150521~NA-C_28	475	481	574	5.160E-185
ALR73782.1~NA-C_28	ALO23117.1~NA-C_28	475	481	574	5.160E-185
ALR73782.1~NA-C_28	AOG74831.1~NA-C_28	475	482	573	1.144E-184
ALR73782.1~NA-C_28	ANY30854.1~NA-C_28	475	483	573	1.144E-184
ALR73782.1~NA-C_28	APZ88353.1~NA-C_28	475	481	572	2.536E-184
ALR73782.1~NA-C_28	APZ88353.1~NA-C_28	475	481	572	2.536E-184
ALR73782.1~NA-C_28	AOG74847.1~NA-C_28	475	480	564	1.479E-181
ALR73782.1~NA-C_28	KU878864~NA-C_28	475	480	564	1.479E-181
ALR73782.1~NA-C_28	K4CEE8.1~NA-C_28	475	482	564	1.479E-181
ALR73782.1~NA-C_28	AOG74836.1~NA-C_28	475	479	559	7.913E-180
ALR73782.1~NA-C_28	AOG74832.1~NA-C_28	475	481	554	4.233E-178
ALR73782.1~NA-C_28	KF318733~NA-C_28	475	487	552	2.080E-177
ALR73782.1~NA-C_28	AHF22088.1~NA-C_28	475	487	552	2.080E-177
ALR73782.1~NA-C_28	KF309251~NA-C_3	475	474	515	1.267E-164
ALR73782.1~NA-C_28	AHF22083.1~Positive_Control-C_3	475	474	515	1.267E-164
ALR73782.1~NA-C_28	OQ107248~NA-C_16	475	501	505	3.602E-161
ALR73782.1~NA-C_28	AOG74849.1~NA-cycloartane	475	485	484	6.417E-154
ALR73782.1~NA-C_28	KU878866~NA-unknown_regioselectivity	475	485	484	6.417E-154
ALR73782.1~NA-C_28	JX036031~NA-C_6	475	469	482	3.146E-153
ALR73782.1~NA-C_28	AFO63031~NA-C_6	475	469	482	3.146E-153
ALR73782.1~NA-C_28	AFO63031.1~NA-C_6	475	469	482	3.146E-153
ALR73782.1~NA-C_28	APG38190.1~NA-C_16	475	495	481	6.964E-153
ALR73782.1~NA-C_28	KY047600~NA-C_16	475	495	481	6.964E-153
ALR73782.1~NA-C_28	AXU93523.1~NA-C_3	475	473	478	7.557E-152
ALR73782.1~NA-C_28	AOG74838.1~NA-C_28/C_16	475	481	461	5.553E-146
ALR73782.1~NA-C_28	KU878851~NA-C_6	475	477	457	1.332E-144
ALR73782.1~NA-C_28	AOG74834.1~NA-C_6	475	477	457	1.332E-144
ALR73782.1~NA-C_28	JN604536~NA-C_12	475	486	451	1.563E-142
ALR73782.1~NA-C_28	MG708191~NA-C_2	475	485	427	2.941E-134
ALR73782.1~NA-C_28	KU878852~NA-C_2	475	475	420	7.596E-132
ALR73782.1~NA-C_28	OP821089~NA-C_2	475	473	409	4.676E-128
ALR73782.1~NA-C_28	OP821090~NA-C_2	475	473	409	4.676E-128
ALR73782.1~NA-C_28	KC963423~NA-C_16	475	478	408	1.033E-127
ALR73782.1~NA-C_28	MF120282~NA-C_2	475	476	383	4.165E-119
ALR73782.1~NA-C_28	NA~Kt_2465-unknown	475	461	249	3.089E-73
ALR73782.1~NA-C_28	AB433179~NA-C_11	475	493	246	3.226E-72
ALR73782.1~NA-C_28	X87367~NA-C_3	475	472	241	1.605E-70
ALR73782.1~NA-C_28	NA~Kt_444-unknown	475	428	229	1.867E-66
ALR73782.1~NA-C_28	LC456845~NA-C_7	475	494	210	4.849E-60
ALR73782.1~NA-C_28	AB206579~NA-C_22	475	506	200	1.118E-56
ALR73782.1~NA-C_28	LC456844~NA-C_19/C_5/C_19	475	494	191	1.163E-53
ALR73782.1~NA-C_28	AB035868~NA-C_6	475	465	186	5.466E-52
ALR73782.1~NA-C_28	AB087801~NA-Baeyer_Villiger/C_6	475	465	185	1.179E-51
ALR73782.1~NA-C_28	KM655862~NA-C_11/C_20	475	474	169	2.494E-46
ALR73782.1~NA-C_28	Csa1G044890~NA-C_11/C_20	475	474	169	2.494E-46
ALR73782.1~NA-C_28	NM_001308937~NA-C_19	475	463	166	2.460E-45
ALR73782.1~NA-C_28	KF318735~NA-C_16	475	475	166	2.460E-45
ALR73782.1~NA-C_28	HQ128570~NA-C_11	475	473	160	2.368E-43
ALR73782.1~NA-C_28	MW514556~NA-C_16	475	479	152	1.020E-40
ALR73782.1~NA-C_28	NM_001344756.1~NA-C_7	475	477	145	2.007E-38
ALR73782.1~NA-C_28	NM_180821~NA-C_7	475	518	145	2.007E-38
ALR73782.1~NA-C_28	MW514551~NA-C_22	475	478	131	7.193E-34
ALR73782.1~NA-C_28	MW514550~NA-C_22	475	478	129	3.188E-33
ALR73782.1~NA-C_28	ON108670~NA-C_25/C_2	475	491	108	1.683E-26
ALR73782.1~NA-C_28	AB219423~NA-C_22	475	495	105	1.501E-25
ALR73782.1~NA-C_28	NM_124173~NA-C_15/C_16	475	511	97	4.983E-23
ALR73782.1~NA-C_28	ON108677~NA-C_7/C_28	475	491	96	1.027E-22
ALR73782.1~NA-C_28	LC456843~NA-C_23	475	510	96	1.027E-22
ALR73782.1~NA-C_28	AB233425~NA-C_22	475	499	95	2.114E-22
ALR73782.1~NA-C_28	AB223043~NA-C_22	475	501	93	8.947E-22
ALR73782.1~NA-C_28	OQ107266~NA-C_23	475	507	90	7.757E-21
ALR73782.1~NA-C_28	KM655856~NA-C_25	475	508	89	1.592E-20
ALR73782.1~NA-C_28	ON108679~NA-C_1	475	489	88	3.265E-20
ALR73782.1~NA-C_28	ON108678~NA-C_19	475	497	88	3.265E-20
ALR73782.1~NA-C_28	AEY75217~NA-C_12	475	505	87	6.692E-20
ALR73782.1~NA-C_28	MK803264~NA-C_21	475	501	85	2.808E-19
ALR73782.1~NA-C_28	DQ335780~NA-C_2	475	520	85	2.808E-19
ALR73782.1~NA-C_28	DQ680852~NA-C_12/C_13/C_16	475	490	82	2.405E-18
ALR73782.1~NA-C_28	MK803271~NA-C_23/C_24/C_25	475	512	81	4.916E-18
ALR73782.1~NA-C_28	MK829814~NA-C_29	475	511	80	1.004E-17
ALR73782.1~NA-C_28	KF906536~NA-C_24	475	510	79	2.051E-17
ALR73782.1~NA-C_28	KF906537~NA-C_24	475	510	79	2.051E-17
ALR73782.1~NA-C_28	LC143440~NA-C_21	475	511	79	2.051E-17
ALR73782.1~NA-C_28	DQ335782~NA-C_23	475	520	79	2.051E-17
ALR73782.1~NA-C_28	KF906539~NA-C_24	475	524	78	4.188E-17
ALR73782.1~NA-C_28	MN621243~NA-C_29	475	511	77	8.546E-17
ALR73782.1~NA-C_28	KF906538~NA-C_24	475	525	77	8.546E-17
ALR73782.1~NA-C_28	NM_001341032.1~NA-C_15/C_16	475	485	76	1.743E-16
ALR73782.1~NA-C_28	KF906535~NA-C_24	475	510	76	1.743E-16
ALR73782.1~NA-C_28	NM_117621~NA-C_15/C_16	475	513	76	1.743E-16
ALR73782.1~NA-C_28	AB437320~NA-C_24	475	514	76	1.743E-16
ALR73782.1~NA-C_28	MN621245~NA-C_29	475	514	76	1.743E-16
ALR73782.1~NA-C_28	NA~Kt_281-unknown	475	520	76	1.743E-16
ALR73782.1~NA-C_28	AB558145~NA-C_22	475	528	76	1.743E-16
ALR73782.1~NA-C_28	KF460438~NA-C_28	475	496	75	3.555E-16
ALR73782.1~NA-C_28	MN621244~NA-C_29	475	513	75	3.555E-16
ALR73782.1~NA-C_28	DQ335790~NA-C_24	475	514	74	7.246E-16
ALR73782.1~NA-C_28	AB558153~NA-C_30	475	523	74	7.246E-16
ALR73782.1~NA-C_28	AF135485~NA-C_24	475	513	71	6.126E-15
ALR73782.1~NA-C_28	AB558147~NA-C_29	475	524	71	6.126E-15
ALR73782.1~NA-C_28	AB558146~NA-C_30	475	524	71	6.126E-15
ALR73782.1~NA-C_28	KT150517~NA-C_23	475	520	70	1.247E-14
ALR73782.1~NA-C_28	MF596155~NA-C_24	475	519	68	5.163E-14
ALR73782.1~NA-C_28	KF906540~NA-C_24	475	512	67	1.050E-13
ALR73782.1~NA-C_28	NM_123623~NA-C_23	475	497	65	4.341E-13
ALR73782.1~NA-C_28	AB223041~NA-C_26	475	515	61	7.395E-12
AB087801~NA-Baeyer_Villiger/C_6	AB087801~NA-Baeyer_Villiger/C_6	465	465	958	3.447E-318
AB087801~NA-Baeyer_Villiger/C_6	AB035868~NA-C_6	465	465	814	2.752E-268
AB087801~NA-Baeyer_Villiger/C_6	X87367~NA-C_3	465	472	292	4.884E-88
AB087801~NA-Baeyer_Villiger/C_6	AB206579~NA-C_22	465	506	279	1.354E-83
AB087801~NA-Baeyer_Villiger/C_6	HQ128570~NA-C_11	465	473	265	8.105E-79
AB087801~NA-Baeyer_Villiger/C_6	KM655862~NA-C_11/C_20	465	474	262	8.535E-78
AB087801~NA-Baeyer_Villiger/C_6	Csa1G044890~NA-C_11/C_20	465	474	262	8.535E-78
AB087801~NA-Baeyer_Villiger/C_6	MW514556~NA-C_16	465	479	226	1.452E-65
AB087801~NA-Baeyer_Villiger/C_6	KF318735~NA-C_16	465	475	224	6.902E-65
AB087801~NA-Baeyer_Villiger/C_6	AB433179~NA-C_11	465	493	224	6.902E-65
AB087801~NA-Baeyer_Villiger/C_6	MW514551~NA-C_22	465	478	223	1.504E-64
AB087801~NA-Baeyer_Villiger/C_6	AFZ40057.1~NA-C_28	465	478	220	1.556E-63
AB087801~NA-Baeyer_Villiger/C_6	JQ958967~NA-C_28	465	478	220	1.556E-63
AB087801~NA-Baeyer_Villiger/C_6	MW514550~NA-C_22	465	478	219	3.389E-63
AB087801~NA-Baeyer_Villiger/C_6	AFZ40058.1~NA-C_28	465	477	218	7.381E-63
AB087801~NA-Baeyer_Villiger/C_6	JQ958968~NA-C_28	465	477	218	7.381E-63
AB087801~NA-Baeyer_Villiger/C_6	AEX07772.1~NA-C_28	465	480	217	1.607E-62
AB087801~NA-Baeyer_Villiger/C_6	JN565975~NA-C_28	465	480	217	1.607E-62
AB087801~NA-Baeyer_Villiger/C_6	AEX07773~NA-C_28	465	480	217	1.607E-62
AB087801~NA-Baeyer_Villiger/C_6	AOG74831.1~NA-C_28	465	482	217	1.607E-62
AB087801~NA-Baeyer_Villiger/C_6	NA~Kt_2465-unknown	465	461	215	7.614E-62
AB087801~NA-Baeyer_Villiger/C_6	OP821088~NA-C_28	465	479	215	7.614E-62
AB087801~NA-Baeyer_Villiger/C_6	A0A3Q7HBJ5.1~NA-C_28	465	476	214	1.657E-61
AB087801~NA-Baeyer_Villiger/C_6	QIH97367.1~NA-C_28	465	477	214	1.657E-61
AB087801~NA-Baeyer_Villiger/C_6	AHL46848.1~NA-C_28	465	481	209	8.058E-60
AB087801~NA-Baeyer_Villiger/C_6	AOG74832.1~NA-C_28	465	481	209	8.058E-60
AB087801~NA-Baeyer_Villiger/C_6	K4CEE8.1~NA-C_28	465	482	206	8.266E-59
AB087801~NA-Baeyer_Villiger/C_6	CBN88268.1~NA-C_28	465	479	205	1.795E-58
AB087801~NA-Baeyer_Villiger/C_6	DQ335781~NA-C_28	465	479	205	1.795E-58
AB087801~NA-Baeyer_Villiger/C_6	BAW34647.1~NA-C_28/C_22	465	481	205	1.795E-58
